"FishID","GEN","GenRKM","Region","min_time","year"
"SB2017-114","Sacramento",150.086666666667,"Lower Sac R",2017-05-15 00:25:37,2017
"SB2017-114","Endpoint",61.815,"End",2017-05-16 19:02:28,2017
"SB2017-115","Releasepoint",290.685625,"Butte Ck",2017-05-12 05:00:00,2017
"SB2017-115","Sacramento",150.086666666667,"Lower Sac R",2017-05-15 00:01:49,2017
"SB2017-116","Releasepoint",290.685625,"Butte Ck",2017-05-12 05:00:00,2017
"SB2017-117","Releasepoint",290.685625,"Butte Ck",2017-05-12 05:00:00,2017
"SB2017-118","Releasepoint",290.685625,"Butte Ck",2017-05-12 05:00:00,2017
"SB2017-118","Sacramento",150.086666666667,"Lower Sac R",2017-05-15 08:09:34,2017
"SB2017-119","Releasepoint",290.685625,"Butte Ck",2017-05-12 05:00:00,2017
"SB2017-119","Sacramento",150.086666666667,"Lower Sac R",2017-05-14 22:30:44,2017
"SB2017-119","Endpoint",61.815,"End",2017-05-18 03:40:09,2017
"SB2017-120","Releasepoint",290.685625,"Butte Ck",2017-05-12 05:00:00,2017
"SB2017-121","Releasepoint",290.685625,"Butte Ck",2017-05-12 05:00:00,2017
"SB2017-122","Releasepoint",290.685625,"Butte Ck",2017-05-12 05:00:00,2017
"SB2017-123","Releasepoint",290.685625,"Butte Ck",2017-05-12 05:00:00,2017
"SB2017-124","Releasepoint",290.685625,"Butte Ck",2017-05-12 05:00:00,2017
"SB2017-124","Sacramento",150.086666666667,"Lower Sac R",2017-05-14 04:42:52,2017
"SB2017-124","Endpoint",61.815,"End",2017-05-15 21:22:51,2017
"SB2017-125","Releasepoint",290.685625,"Butte Ck",2017-05-12 05:00:00,2017
"SB2017-126","Releasepoint",290.685625,"Butte Ck",2017-05-12 05:00:00,2017
"SB2017-127","Releasepoint",290.685625,"Butte Ck",2017-05-12 05:00:00,2017
"SB2017-128","Releasepoint",290.685625,"Butte Ck",2017-05-12 05:00:00,2017
"SB2017-128","Sacramento",150.086666666667,"Lower Sac R",2017-05-14 19:34:23,2017
"SB2017-128","Endpoint",61.815,"End",2017-05-16 15:38:40,2017
"SB2017-129","Releasepoint",290.685625,"Butte Ck",2017-05-12 05:00:00,2017
"SB2017-129","Sacramento",150.086666666667,"Lower Sac R",2017-05-16 07:48:42,2017
"SB2017-130","Releasepoint",290.685625,"Butte Ck",2017-05-12 05:00:00,2017
"SB2017-130","Sacramento",150.086666666667,"Lower Sac R",2017-05-16 14:51:15,2017
"SB2017-130","Endpoint",61.815,"End",2017-05-18 19:26:42,2017
"SB2017-131","Releasepoint",290.685625,"Butte Ck",2017-05-12 05:00:00,2017
"SB2017-132","Releasepoint",290.685625,"Butte Ck",2017-05-12 05:00:00,2017
"SB2017-132","Sacramento",150.086666666667,"Lower Sac R",2017-05-16 01:22:21,2017
"SB2017-132","Endpoint",61.815,"End",2017-05-17 22:22:06,2017
"SB2017-133","Releasepoint",290.685625,"Butte Ck",2017-05-12 05:00:00,2017
"SB2017-133","Sacramento",150.086666666667,"Lower Sac R",2017-05-17 02:14:02,2017
"SB2017-134","Releasepoint",290.685625,"Butte Ck",2017-05-12 05:00:00,2017
"SB2017-135","Releasepoint",290.685625,"Butte Ck",2017-05-12 05:00:00,2017
"SB2017-136","Releasepoint",290.685625,"Butte Ck",2017-05-12 05:00:00,2017
"SB2017-137","Releasepoint",290.685625,"Butte Ck",2017-05-12 05:00:00,2017
"SB2017-138","Releasepoint",290.685625,"Butte Ck",2017-05-12 05:00:00,2017
"SB2017-138","Sacramento",150.086666666667,"Lower Sac R",2017-05-16 14:25:11,2017
"SB2017-138","Endpoint",61.815,"End",2017-05-19 18:31:06,2017
"SB2017-139","Releasepoint",290.685625,"Butte Ck",2017-05-12 05:00:00,2017
"SB2017-139","Sacramento",150.086666666667,"Lower Sac R",2017-05-16 02:34:15,2017
"SB2017-140","Releasepoint",290.685625,"Butte Ck",2017-05-12 05:00:00,2017
"SB2017-141","Releasepoint",290.685625,"Butte Ck",2017-05-12 05:00:00,2017
"SB2017-141","Sacramento",150.086666666667,"Lower Sac R",2017-05-15 07:06:11,2017
"SB2017-141","Endpoint",61.815,"End",2017-05-17 17:42:44,2017
"SB2017-142","Releasepoint",290.685625,"Butte Ck",2017-05-12 05:00:00,2017
"SB2017-142","Sacramento",150.086666666667,"Lower Sac R",2017-05-16 01:58:01,2017
"SB2017-142","Endpoint",61.815,"End",2017-05-18 16:48:50,2017
"SB2017-143","Releasepoint",290.685625,"Butte Ck",2017-05-12 05:00:00,2017
"SB2017-144","Releasepoint",290.685625,"Butte Ck",2017-05-12 05:00:00,2017
"SB2017-145","Releasepoint",290.685625,"Butte Ck",2017-05-12 05:00:00,2017
"SB2017-146","Releasepoint",290.685625,"Butte Ck",2017-05-12 05:00:00,2017
"SB2017-146","Sacramento",150.086666666667,"Lower Sac R",2017-05-14 21:43:42,2017
"SB2017-146","Endpoint",61.815,"End",2017-05-16 22:29:45,2017
"SB2017-147","Releasepoint",290.685625,"Butte Ck",2017-05-12 05:00:00,2017
"SB2017-147","Sacramento",150.086666666667,"Lower Sac R",2017-05-15 05:00:04,2017
"SB2017-147","Endpoint",61.815,"End",2017-05-18 23:41:43,2017
"SB2017-148","Releasepoint",290.685625,"Butte Ck",2017-05-12 05:00:00,2017
"SB2017-149","Releasepoint",290.685625,"Butte Ck",2017-05-12 05:00:00,2017
"SB2017-149","Sacramento",150.086666666667,"Lower Sac R",2017-05-15 21:34:32,2017
"SB2017-150","Releasepoint",290.685625,"Butte Ck",2017-05-12 05:00:00,2017
"SB2017-151","Releasepoint",290.685625,"Butte Ck",2017-05-12 05:00:00,2017
"SB2017-151","Sacramento",150.086666666667,"Lower Sac R",2017-05-15 02:43:40,2017
"SB2017-152","Releasepoint",290.685625,"Butte Ck",2017-05-12 05:00:00,2017
"SB2017-153","Releasepoint",290.685625,"Butte Ck",2017-05-12 05:00:00,2017
"SB2017-154","Releasepoint",290.685625,"Butte Ck",2017-05-12 05:00:00,2017
"SB2017-154","Sacramento",150.086666666667,"Lower Sac R",2017-05-14 20:29:01,2017
"SB2017-154","Endpoint",61.815,"End",2017-05-16 16:50:10,2017
"SB2017-155","Releasepoint",290.685625,"Butte Ck",2017-05-12 05:00:00,2017
"SB2017-155","Sacramento",150.086666666667,"Lower Sac R",2017-05-14 21:45:50,2017
"SB2017-155","Endpoint",61.815,"End",2017-05-16 18:29:25,2017
"SB2017-156","Releasepoint",290.685625,"Butte Ck",2017-05-12 05:00:00,2017
"SB2017-157","Releasepoint",290.685625,"Butte Ck",2017-05-12 05:00:00,2017
"SB2017-157","Sacramento",150.086666666667,"Lower Sac R",2017-05-15 05:14:44,2017
"SB2017-157","Endpoint",61.815,"End",2017-05-17 22:04:36,2017
"SB2017-158","Releasepoint",290.685625,"Butte Ck",2017-05-12 05:00:00,2017
"SB2017-158","Sacramento",150.086666666667,"Lower Sac R",2017-05-16 02:06:19,2017
"SB2017-158","Endpoint",61.815,"End",2017-05-18 17:19:23,2017
"SB2017-159","Releasepoint",290.685625,"Butte Ck",2017-05-12 05:00:00,2017
"SB2017-159","Sacramento",150.086666666667,"Lower Sac R",2017-05-16 01:15:40,2017
"SB2017-160","Releasepoint",290.685625,"Butte Ck",2017-05-12 05:00:00,2017
"SB2017-161","Releasepoint",290.685625,"Butte Ck",2017-05-12 05:00:00,2017
"SB2017-162","Releasepoint",290.685625,"Butte Ck",2017-05-12 05:00:00,2017
"SB2017-163","Releasepoint",290.685625,"Butte Ck",2017-05-12 05:00:00,2017
"SB2017-163","Sacramento",150.086666666667,"Lower Sac R",2017-05-15 07:30:59,2017
"SB2017-163","Endpoint",61.815,"End",2017-05-17 18:48:05,2017
"SB2017-164","Releasepoint",290.685625,"Butte Ck",2017-05-12 05:00:00,2017
"SB2017-165","Releasepoint",290.685625,"Butte Ck",2017-05-12 05:00:00,2017
"SB2017-166","Releasepoint",290.685625,"Butte Ck",2017-05-12 05:00:00,2017
"SB2017-166","Sacramento",150.086666666667,"Lower Sac R",2017-05-17 05:49:37,2017
"SB2017-167","Releasepoint",290.685625,"Butte Ck",2017-05-12 05:00:00,2017
"SB2017-167","Sacramento",150.086666666667,"Lower Sac R",2017-05-14 21:03:20,2017
"SB2017-167","Endpoint",61.815,"End",2017-05-16 17:53:35,2017
"SB2017-168","Releasepoint",290.685625,"Butte Ck",2017-05-12 05:00:00,2017
"SB2017-168","Sacramento",150.086666666667,"Lower Sac R",2017-05-15 01:52:09,2017
"SB2017-168","Endpoint",61.815,"End",2017-05-16 14:37:34,2017
"SB2017-169","Releasepoint",290.685625,"Butte Ck",2017-05-12 05:00:00,2017
"SB2017-170","Releasepoint",290.685625,"Butte Ck",2017-05-12 05:00:00,2017
"SB2017-170","Sacramento",150.086666666667,"Lower Sac R",2017-05-14 21:01:08,2017
"SB2017-170","Endpoint",61.815,"End",2017-05-17 21:05:49,2017
"SB2017-171","Releasepoint",290.685625,"Butte Ck",2017-05-12 05:00:00,2017
"SB2017-171","Sacramento",150.086666666667,"Lower Sac R",2017-05-15 01:05:53,2017
"SB2017-171","Endpoint",61.815,"End",2017-05-16 20:44:44,2017
"SB2017-172","Releasepoint",290.685625,"Butte Ck",2017-05-12 05:00:00,2017
"SB2017-173","Releasepoint",290.685625,"Butte Ck",2017-05-12 05:00:00,2017
"SB2017-174","Releasepoint",290.685625,"Butte Ck",2017-05-13 05:00:00,2017
"SB2017-174","Sacramento",150.086666666667,"Lower Sac R",2017-05-16 01:25:55,2017
"SB2017-175","Releasepoint",290.685625,"Butte Ck",2017-05-13 05:00:00,2017
"SB2017-176","Releasepoint",290.685625,"Butte Ck",2017-05-13 05:00:00,2017
"SB2017-177","Releasepoint",290.685625,"Butte Ck",2017-05-13 05:00:00,2017
"SB2017-178","Releasepoint",290.685625,"Butte Ck",2017-05-13 05:00:00,2017
"SB2017-179","Releasepoint",290.685625,"Butte Ck",2017-05-13 05:00:00,2017
"SB2017-180","Releasepoint",290.685625,"Butte Ck",2017-05-13 05:00:00,2017
"SB2017-181","Releasepoint",290.685625,"Butte Ck",2017-05-13 05:00:00,2017
"SB2017-181","Sacramento",150.086666666667,"Lower Sac R",2017-05-15 12:59:58,2017
"SB2017-181","Endpoint",61.815,"End",2017-05-17 18:34:37,2017
"SB2017-182","Releasepoint",290.685625,"Butte Ck",2017-05-13 05:00:00,2017
"SB2017-182","Sacramento",150.086666666667,"Lower Sac R",2017-05-19 13:46:21,2017
"SB2017-182","Endpoint",61.815,"End",2017-05-23 16:55:46,2017
"SB2017-183","Releasepoint",290.685625,"Butte Ck",2017-05-13 05:00:00,2017
"SB2017-184","Releasepoint",290.685625,"Butte Ck",2017-05-13 05:00:00,2017
"SB2017-185","Releasepoint",290.685625,"Butte Ck",2017-05-13 05:00:00,2017
"SB2017-185","Sacramento",150.086666666667,"Lower Sac R",2017-05-18 01:47:20,2017
"SB2017-186","Releasepoint",290.685625,"Butte Ck",2017-05-13 05:00:00,2017
"SB2017-187","Releasepoint",290.685625,"Butte Ck",2017-05-13 05:00:00,2017
"SB2017-188","Releasepoint",290.685625,"Butte Ck",2017-05-13 05:00:00,2017
"SB2017-188","Sacramento",150.086666666667,"Lower Sac R",2017-05-16 04:36:56,2017
"SB2017-189","Releasepoint",290.685625,"Butte Ck",2017-05-13 05:00:00,2017
"SB2017-190","Releasepoint",290.685625,"Butte Ck",2017-05-13 05:00:00,2017
"SB2017-190","Sacramento",150.086666666667,"Lower Sac R",2017-05-16 02:42:34,2017
"SB2018-001","Releasepoint",290.685625,"Butte Ck",2018-04-05 03:43:11,2018
"SB2018-001","Sacramento",150.086666666667,"Lower Sac R",2018-04-10 11:37:11,2018
"SB2018-001","Endpoint",61.815,"End",2018-04-13 01:42:48,2018
"SB2018-002","Releasepoint",290.685625,"Butte Ck",2018-04-05 05:00:00,2018
"SB2018-003","Releasepoint",290.685625,"Butte Ck",2018-04-05 04:31:21,2018
"SB2018-003","Sacramento",150.086666666667,"Lower Sac R",2018-04-11 03:43:03,2018
"SB2018-003","Endpoint",61.815,"End",2018-04-13 12:19:45,2018
"SB2018-004","Releasepoint",290.685625,"Butte Ck",2018-04-05 04:47:31,2018
"SB2018-005","Releasepoint",290.685625,"Butte Ck",2018-04-05 04:46:28,2018
"SB2018-006","Releasepoint",290.685625,"Butte Ck",2018-04-05 04:20:00,2018
"SB2018-007","Releasepoint",290.685625,"Butte Ck",2018-04-05 03:37:31,2018
"SB2018-008","Releasepoint",290.685625,"Butte Ck",2018-04-05 05:00:00,2018
"SB2018-009","Releasepoint",290.685625,"Butte Ck",2018-04-05 04:20:22,2018
"SB2018-009","Sacramento",150.086666666667,"Lower Sac R",2018-04-11 13:17:23,2018
"SB2018-009","Endpoint",61.815,"End",2018-04-14 04:01:31,2018
"SB2018-010","Releasepoint",290.685625,"Butte Ck",2018-04-05 04:38:18,2018
"SB2018-011","Releasepoint",290.685625,"Butte Ck",2018-04-05 03:17:40,2018
"SB2018-011","Sacramento",150.086666666667,"Lower Sac R",2018-04-11 03:08:59,2018
"SB2018-011","Endpoint",61.815,"End",2018-04-13 02:12:56,2018
"SB2018-012","Releasepoint",290.685625,"Butte Ck",2018-04-05 03:26:54,2018
"SB2018-013","Releasepoint",290.685625,"Butte Ck",2018-04-05 05:00:00,2018
"SB2018-013","Sacramento",150.086666666667,"Lower Sac R",2018-04-13 07:17:37,2018
"SB2018-014","Releasepoint",290.685625,"Butte Ck",2018-04-05 03:55:01,2018
"SB2018-015","Releasepoint",290.685625,"Butte Ck",2018-04-05 03:09:28,2018
"SB2018-015","Sacramento",150.086666666667,"Lower Sac R",2018-04-11 04:56:43,2018
"SB2018-015","Endpoint",61.815,"End",2018-04-13 01:53:45,2018
"SB2018-016","Releasepoint",290.685625,"Butte Ck",2018-04-05 03:03:58,2018
"SB2018-016","Sacramento",150.086666666667,"Lower Sac R",2018-04-11 05:20:00,2018
"SB2018-016","Endpoint",61.815,"End",2018-04-13 01:52:27,2018
"SB2018-017","Releasepoint",290.685625,"Butte Ck",2018-04-05 03:31:22,2018
"SB2018-018","Releasepoint",290.685625,"Butte Ck",2018-04-06 03:03:07,2018
"SB2018-019","Releasepoint",290.685625,"Butte Ck",2018-04-06 03:19:00,2018
"SB2018-019","Sacramento",150.086666666667,"Lower Sac R",2018-04-11 03:21:31,2018
"SB2018-019","Endpoint",61.815,"End",2018-04-16 04:32:18,2018
"SB2018-020","Releasepoint",290.685625,"Butte Ck",2018-04-06 03:08:39,2018
"SB2018-021","Releasepoint",290.685625,"Butte Ck",2018-04-06 03:01:26,2018
"SB2018-021","Sacramento",150.086666666667,"Lower Sac R",2018-04-11 23:11:11,2018
"SB2018-021","Endpoint",61.815,"End",2018-04-14 02:33:40,2018
"SB2018-022","Releasepoint",290.685625,"Butte Ck",2018-04-06 03:22:21,2018
"SB2018-022","Sacramento",150.086666666667,"Lower Sac R",2018-04-10 22:46:48,2018
"SB2018-022","Endpoint",61.815,"End",2018-04-12 14:44:51,2018
"SB2018-023","Releasepoint",290.685625,"Butte Ck",2018-04-06 03:06:12,2018
"SB2018-024","Releasepoint",290.685625,"Butte Ck",2018-04-06 03:01:40,2018
"SB2018-025","Releasepoint",290.685625,"Butte Ck",2018-04-06 05:00:00,2018
"SB2018-026","Releasepoint",290.685625,"Butte Ck",2018-04-07 04:35:33,2018
"SB2018-026","Sacramento",150.086666666667,"Lower Sac R",2018-04-12 13:34:55,2018
"SB2018-026","Endpoint",61.815,"End",2018-04-14 17:54:04,2018
"SB2018-027","Releasepoint",290.685625,"Butte Ck",2018-04-07 03:05:14,2018
"SB2018-028","Releasepoint",290.685625,"Butte Ck",2018-04-07 03:26:35,2018
"SB2018-028","Sacramento",150.086666666667,"Lower Sac R",2018-04-10 12:08:36,2018
"SB2018-029","Releasepoint",290.685625,"Butte Ck",2018-04-07 05:00:00,2018
"SB2018-030","Releasepoint",290.685625,"Butte Ck",2018-04-07 03:11:10,2018
"SB2018-031","Releasepoint",290.685625,"Butte Ck",2018-04-07 03:17:13,2018
"SB2018-031","Sacramento",150.086666666667,"Lower Sac R",2018-04-10 11:50:27,2018
"SB2018-032","Releasepoint",290.685625,"Butte Ck",2018-04-07 03:17:46,2018
"SB2018-032","Sacramento",150.086666666667,"Lower Sac R",2018-04-11 14:33:54,2018
"SB2018-032","Endpoint",61.815,"End",2018-04-13 16:17:31,2018
"SB2018-033","Releasepoint",290.685625,"Butte Ck",2018-04-07 04:55:07,2018
"SB2018-034","Releasepoint",290.685625,"Butte Ck",2018-04-07 04:04:12,2018
"SB2018-034","Sacramento",150.086666666667,"Lower Sac R",2018-04-11 03:52:07,2018
"SB2018-035","Releasepoint",290.685625,"Butte Ck",2018-04-07 03:18:05,2018
"SB2018-036","Releasepoint",290.685625,"Butte Ck",2018-04-07 03:22:19,2018
"SB2018-036","Sacramento",150.086666666667,"Lower Sac R",2018-04-12 11:21:53,2018
"SB2018-036","Endpoint",61.815,"End",2018-04-16 05:15:34,2018
"SB2018-037","Releasepoint",290.685625,"Butte Ck",2018-04-07 03:17:56,2018
"SB2018-037","Sacramento",150.086666666667,"Lower Sac R",2018-04-11 11:40:08,2018
"SB2018-038","Releasepoint",290.685625,"Butte Ck",2018-04-07 03:11:28,2018
"SB2018-038","Sacramento",150.086666666667,"Lower Sac R",2018-04-12 02:33:30,2018
"SB2018-039","Releasepoint",290.685625,"Butte Ck",2018-04-07 03:49:54,2018
"SB2018-040","Releasepoint",290.685625,"Butte Ck",2018-04-07 05:00:00,2018
"SB2018-040","Sacramento",150.086666666667,"Lower Sac R",2018-04-10 23:35:16,2018
"SB2018-041","Releasepoint",290.685625,"Butte Ck",2018-04-07 05:00:00,2018
"SB2018-041","Sacramento",150.086666666667,"Lower Sac R",2018-04-11 02:59:54,2018
"SB2018-041","Endpoint",61.815,"End",2018-04-16 03:41:16,2018
"SB2018-042","Releasepoint",290.685625,"Butte Ck",2018-04-07 03:44:48,2018
"SB2018-043","Releasepoint",290.685625,"Butte Ck",2018-04-07 03:05:34,2018
"SB2018-043","Sacramento",150.086666666667,"Lower Sac R",2018-04-11 01:46:11,2018
"SB2018-044","Releasepoint",290.685625,"Butte Ck",2018-04-07 05:00:00,2018
"SB2018-044","Sacramento",150.086666666667,"Lower Sac R",2018-04-11 05:51:11,2018
"SB2018-044","Endpoint",61.815,"End",2018-04-13 05:01:31,2018
"SB2018-045","Releasepoint",290.685625,"Butte Ck",2018-04-07 03:10:11,2018
"SB2018-046","Releasepoint",290.685625,"Butte Ck",2018-04-07 05:00:00,2018
"SB2018-047","Releasepoint",290.685625,"Butte Ck",2018-04-07 04:39:07,2018
"SB2018-048","Releasepoint",290.685625,"Butte Ck",2018-04-07 03:25:31,2018
"SB2018-049","Releasepoint",290.685625,"Butte Ck",2018-04-07 03:16:27,2018
"SB2018-049","Sacramento",150.086666666667,"Lower Sac R",2018-04-10 17:39:26,2018
"SB2018-049","Endpoint",61.815,"End",2018-04-13 00:36:30,2018
"SB2018-050","Releasepoint",290.685625,"Butte Ck",2018-04-07 03:00:33,2018
"SB2018-051","Releasepoint",290.685625,"Butte Ck",2018-04-07 03:00:53,2018
"SB2018-051","Sacramento",150.086666666667,"Lower Sac R",2018-04-14 20:40:35,2018
"SB2018-051","Endpoint",61.815,"End",2018-04-19 17:30:35,2018
"SB2018-052","Releasepoint",290.685625,"Butte Ck",2018-04-07 03:20:38,2018
"SB2018-053","Releasepoint",290.685625,"Butte Ck",2018-04-07 04:32:34,2018
"SB2018-053","Sacramento",150.086666666667,"Lower Sac R",2018-04-11 12:03:43,2018
"SB2018-054","Releasepoint",290.685625,"Butte Ck",2018-04-07 03:00:02,2018
"SB2018-054","Sacramento",150.086666666667,"Lower Sac R",2018-04-12 02:46:33,2018
"SB2018-055","Releasepoint",290.685625,"Butte Ck",2018-04-07 04:16:18,2018
"SB2018-056","Releasepoint",290.685625,"Butte Ck",2018-04-07 04:08:39,2018
"SB2018-056","Sacramento",150.086666666667,"Lower Sac R",2018-04-11 02:13:16,2018
"SB2018-056","Endpoint",61.815,"End",2018-04-26 13:02:39,2018
"SB2018-057","Releasepoint",290.685625,"Butte Ck",2018-04-18 03:00:01,2018
"SB2018-057","Sacramento",150.086666666667,"Lower Sac R",2018-04-22 20:19:59,2018
"SB2018-058","Releasepoint",290.685625,"Butte Ck",2018-04-18 03:11:00,2018
"SB2018-058","Sacramento",150.086666666667,"Lower Sac R",2018-04-20 05:18:14,2018
"SB2018-059","Releasepoint",290.685625,"Butte Ck",2018-04-18 03:02:40,2018
"SB2018-059","Sacramento",150.086666666667,"Lower Sac R",2018-04-21 18:24:34,2018
"SB2018-060","Releasepoint",290.685625,"Butte Ck",2018-04-18 03:00:02,2018
"SB2018-061","Releasepoint",290.685625,"Butte Ck",2018-04-18 03:02:01,2018
"SB2018-061","Sacramento",150.086666666667,"Lower Sac R",2018-04-20 00:43:58,2018
"SB2018-061","Endpoint",61.815,"End",2018-04-24 21:24:11,2018
"SB2018-062","Releasepoint",290.685625,"Butte Ck",2018-04-18 03:00:02,2018
"SB2018-062","Sacramento",150.086666666667,"Lower Sac R",2018-04-20 00:58:20,2018
"SB2018-062","Endpoint",61.815,"End",2018-04-22 21:28:52,2018
"SB2018-063","Releasepoint",290.685625,"Butte Ck",2018-04-18 03:00:21,2018
"SB2018-063","Sacramento",150.086666666667,"Lower Sac R",2018-04-20 00:50:45,2018
"SB2018-063","Endpoint",61.815,"End",2018-04-27 15:04:35,2018
"SB2018-064","Releasepoint",290.685625,"Butte Ck",2018-04-18 03:00:39,2018
"SB2018-064","Sacramento",150.086666666667,"Lower Sac R",2018-04-20 03:20:20,2018
"SB2018-064","Endpoint",61.815,"End",2018-04-25 00:00:20,2018
"SB2018-065","Releasepoint",290.685625,"Butte Ck",2018-04-18 03:02:08,2018
"SB2018-065","Sacramento",150.086666666667,"Lower Sac R",2018-04-20 17:40:15,2018
"SB2018-066","Releasepoint",290.685625,"Butte Ck",2018-04-18 03:00:06,2018
"SB2018-066","Sacramento",150.086666666667,"Lower Sac R",2018-04-20 04:04:30,2018
"SB2018-066","Endpoint",61.815,"End",2018-04-23 21:19:30,2018
"SB2018-067","Releasepoint",290.685625,"Butte Ck",2018-04-18 03:02:29,2018
"SB2018-068","Releasepoint",290.685625,"Butte Ck",2018-04-18 03:00:04,2018
"SB2018-069","Releasepoint",290.685625,"Butte Ck",2018-04-18 03:01:26,2018
"SB2018-069","Sacramento",150.086666666667,"Lower Sac R",2018-04-20 08:43:43,2018
"SB2018-069","Endpoint",61.815,"End",2018-04-22 22:55:27,2018
"SB2018-070","Releasepoint",290.685625,"Butte Ck",2018-04-18 03:12:58,2018
"SB2018-071","Releasepoint",290.685625,"Butte Ck",2018-04-18 03:00:50,2018
"SB2018-072","Releasepoint",290.685625,"Butte Ck",2018-04-18 03:14:42,2018
"SB2018-072","Sacramento",150.086666666667,"Lower Sac R",2018-04-21 07:01:30,2018
"SB2018-072","Endpoint",61.815,"End",2018-04-25 23:47:36,2018
"SB2018-073","Releasepoint",290.685625,"Butte Ck",2018-04-18 03:03:39,2018
"SB2018-074","Releasepoint",290.685625,"Butte Ck",2018-04-18 03:01:54,2018
"SB2018-075","Releasepoint",290.685625,"Butte Ck",2018-04-18 03:00:00,2018
"SB2018-075","Sacramento",150.086666666667,"Lower Sac R",2018-04-21 20:51:59,2018
"SB2018-076","Releasepoint",290.685625,"Butte Ck",2018-04-18 03:00:06,2018
"SB2018-076","Sacramento",150.086666666667,"Lower Sac R",2018-04-20 05:55:07,2018
"SB2018-077","Releasepoint",290.685625,"Butte Ck",2018-04-19 03:02:18,2018
"SB2018-077","Sacramento",150.086666666667,"Lower Sac R",2018-04-21 19:58:10,2018
"SB2018-078","Releasepoint",290.685625,"Butte Ck",2018-04-19 03:00:04,2018
"SB2018-079","Releasepoint",290.685625,"Butte Ck",2018-04-19 03:03:14,2018
"SB2018-080","Releasepoint",290.685625,"Butte Ck",2018-04-19 05:00:00,2018
"SB2018-080","Sacramento",150.086666666667,"Lower Sac R",2018-04-21 08:39:46,2018
"SB2018-081","Releasepoint",290.685625,"Butte Ck",2018-04-19 04:59:28,2018
"SB2018-082","Releasepoint",290.685625,"Butte Ck",2018-04-19 03:10:05,2018
"SB2018-082","Sacramento",150.086666666667,"Lower Sac R",2018-04-21 07:04:32,2018
"SB2018-083","Releasepoint",290.685625,"Butte Ck",2018-04-19 03:15:34,2018
"SB2018-083","Sacramento",150.086666666667,"Lower Sac R",2018-04-21 15:09:50,2018
"SB2018-083","Endpoint",61.815,"End",2018-04-24 22:54:13,2018
"SB2018-084","Releasepoint",290.685625,"Butte Ck",2018-04-19 03:00:32,2018
"SB2018-084","Sacramento",150.086666666667,"Lower Sac R",2018-04-21 13:57:37,2018
"SB2018-085","Releasepoint",290.685625,"Butte Ck",2018-04-19 03:38:46,2018
"SB2018-085","Sacramento",150.086666666667,"Lower Sac R",2018-04-21 18:55:32,2018
"SB2018-085","Endpoint",61.815,"End",2018-04-25 00:23:09,2018
"SB2018-086","Releasepoint",290.685625,"Butte Ck",2018-04-19 04:42:48,2018
"SB2018-086","Sacramento",150.086666666667,"Lower Sac R",2018-04-21 03:02:50,2018
"SB2018-087","Releasepoint",290.685625,"Butte Ck",2018-04-19 05:00:00,2018
"SB2018-087","Sacramento",150.086666666667,"Lower Sac R",2018-04-21 04:58:51,2018
"SB2018-087","Endpoint",61.815,"End",2018-04-24 00:20:54,2018
"SB2018-088","Releasepoint",290.685625,"Butte Ck",2018-04-19 05:00:00,2018
"SB2018-088","Sacramento",150.086666666667,"Lower Sac R",2018-04-21 12:58:17,2018
"SB2018-088","Endpoint",61.815,"End",2018-04-25 15:13:03,2018
"SB2018-089","Releasepoint",290.685625,"Butte Ck",2018-04-19 03:35:35,2018
"SB2018-089","Sacramento",150.086666666667,"Lower Sac R",2018-04-21 16:09:49,2018
"SB2018-089","Endpoint",61.815,"End",2018-04-26 00:15:09,2018
"SB2018-090","Releasepoint",290.685625,"Butte Ck",2018-04-19 03:58:23,2018
"SB2018-090","Sacramento",150.086666666667,"Lower Sac R",2018-04-21 21:27:48,2018
"SB2018-090","Endpoint",61.815,"End",2018-04-25 02:29:31,2018
"SB2018-091","Releasepoint",290.685625,"Butte Ck",2018-04-19 04:20:32,2018
"SB2018-091","Sacramento",150.086666666667,"Lower Sac R",2018-04-21 19:38:23,2018
"SB2018-091","Endpoint",61.815,"End",2018-04-24 22:08:47,2018
"SB2018-092","Releasepoint",290.685625,"Butte Ck",2018-04-19 03:00:01,2018
"SB2018-092","Sacramento",150.086666666667,"Lower Sac R",2018-04-22 06:10:49,2018
"SB2018-093","Releasepoint",290.685625,"Butte Ck",2018-04-19 03:41:37,2018
"SB2018-094","Releasepoint",290.685625,"Butte Ck",2018-04-20 03:02:12,2018
"SB2018-095","Releasepoint",290.685625,"Butte Ck",2018-04-20 03:04:46,2018
"SB2018-095","Sacramento",150.086666666667,"Lower Sac R",2018-04-22 13:09:47,2018
"SB2018-096","Releasepoint",290.685625,"Butte Ck",2018-04-20 04:02:41,2018
"SB2018-097","Releasepoint",290.685625,"Butte Ck",2018-04-20 03:03:40,2018
"SB2018-098","Releasepoint",290.685625,"Butte Ck",2018-04-20 03:19:30,2018
"SB2018-098","Sacramento",150.086666666667,"Lower Sac R",2018-04-22 23:41:49,2018
"SB2018-099","Releasepoint",290.685625,"Butte Ck",2018-04-20 03:02:28,2018
"SB2018-099","Sacramento",150.086666666667,"Lower Sac R",2018-04-22 06:39:09,2018
"SB2018-100","Releasepoint",290.685625,"Butte Ck",2018-04-20 04:16:11,2018
"SB2018-100","Sacramento",150.086666666667,"Lower Sac R",2018-04-22 05:22:31,2018
