"group_index","release_group_id","year","month","release_location_name","relloc_area","mean","sd","2.5%","50%","97.5%","n_eff","Rhat"
385,761,2019,4,"COLEMAN NFH","Battle",0.288188595435204,0.0878770530715014,0.138991688929494,0.27746035656065,0.478771279182528,601.197740890388,1.00375288028494
386,820,2019,4,"COLEMAN NFH","Battle",0.19438241936043,0.0779903269767941,0.0741190746928727,0.182904545369722,0.381617139215524,986.501437690052,0.999900624070413
387,848,2019,4,"COLEMAN NFH","Battle",0.211770452731354,0.0832406450912832,0.0795514301908772,0.201180756422637,0.40828155278326,951.141818157795,1.00328580020985
388,688,2019,5,"COLEMAN NFH","Battle",0.0102769835647683,0.0137241540108987,6.30027202726456e-05,0.00497138084398321,0.0476205743847135,1535.85188100104,0.999212984546684
389,747,2019,5,"COLEMAN NFH","Battle",0.00999491085983266,0.0128591909638464,6.84424851839103e-05,0.00502640004639004,0.0484938347651096,1678.95784962386,1.00168940195014
390,798,2019,5,"COLEMAN NFH","Battle",0.04956883133097,0.0331646844958863,0.00813345823996818,0.0419881302911634,0.134886279174049,1739.97659704186,0.999915790684608
391,871,2019,5,"COLEMAN NFH","Battle",0.0141966712891495,0.0183657338245969,0.000113945629896262,0.0076345900039364,0.0658998917899374,1943.87992759742,0.998255140993411
392,879,2019,5,"COLEMAN NFH","Battle",0.0105154298595175,0.0129241807845046,0.000105918894442241,0.00563104702507156,0.0462106985657116,1868.34311079661,0.998794561090057
393,479,2020,3,"COLEMAN NFH","Battle",0.11026112963856,0.049070185110885,0.0348289330811614,0.103455213651546,0.232870833307384,728.775568447266,1.00173984040923
394,512,2020,3,"COLEMAN NFH","Battle",0.264483865591528,0.0796642786632225,0.125663722945957,0.25621975680078,0.435567082222106,701.390507912122,1.00387972207484
395,519,2020,3,"COLEMAN NFH","Battle",0.166237810811072,0.0637257217069294,0.0672789311511315,0.156192865432621,0.31727497434113,685.807123148245,1.00569629546031
396,521,2020,3,"COLEMAN NFH","Battle",0.170578156065019,0.0676321993110231,0.0684040257601929,0.160921966977152,0.330174530189067,861.50501136832,1.00286497261231
397,571,2020,3,"COLEMAN NFH","Battle",0.116768384547546,0.0530654613455211,0.0410243721450963,0.107569794610675,0.239601216051166,1297.23866743341,1.00044363646684
398,584,2020,3,"COLEMAN NFH","Battle",0.210254158412061,0.067323496092449,0.0983302267661624,0.20415926572084,0.367807332415237,599.773071754753,1.00469299540015
399,586,2020,3,"COLEMAN NFH","Battle",0.163301591360043,0.0585079840513032,0.0706572018355064,0.157365315953876,0.294929173299436,913.386110424754,1.00129660622188
400,587,2020,3,"COLEMAN NFH","Battle",0.150188340338032,0.0652738112994092,0.0548140146583357,0.138956685031631,0.303002143730482,817.699041009368,1.00473756546197
401,589,2020,3,"COLEMAN NFH","Battle",0.174159452974216,0.0623396613154544,0.0759214181780241,0.166373545850025,0.315826788113342,1262.84827139263,0.999722242269202
402,599,2020,3,"COLEMAN NFH","Battle",0.175245226734552,0.068326468803512,0.0719584688499585,0.165152011249102,0.326057125683031,856.460653368847,1.00296008401333
403,633,2020,3,"COLEMAN NFH","Battle",0.222526544097184,0.0697166045635558,0.114268430005285,0.212808425902165,0.374017710007603,658.352194937235,1.00188335438734
404,663,2020,3,"COLEMAN NFH","Battle",0.222248955708133,0.0907817492558622,0.0885325243485649,0.208472289735821,0.444924374160383,899.444589587948,0.998684820850125
405,751,2020,3,"COLEMAN NFH","Battle",0.221046795385108,0.0751596073754929,0.101035121235313,0.213869605652101,0.397346840684619,836.896012752259,1.00133388364253
406,753,2020,3,"COLEMAN NFH","Battle",0.110464108380004,0.0528596049996565,0.0345085821450203,0.101847791448716,0.239142321383998,1232.35986851776,0.999108719014018
407,772,2020,3,"COLEMAN NFH","Battle",0.0937628279474936,0.0469644363863928,0.0261725862674583,0.0865709343049591,0.201269582868623,1491.3689207207,1.00026249281407
408,793,2020,3,"COLEMAN NFH","Battle",0.135635951678144,0.0559968010157654,0.0528363445406104,0.126841709963742,0.270683343422465,1070.01210670187,1.00185447847698
409,800,2020,3,"COLEMAN NFH","Battle",0.145258681103857,0.0438554629732828,0.073416008467248,0.141899253136155,0.244333781327577,639.852280161241,1.00685398907511
410,830,2020,3,"COLEMAN NFH","Battle",0.1896361609662,0.0694109770722081,0.0796876032760718,0.181213276480577,0.353548555490099,444.783292910844,1.00546874458599
411,590,2020,4,"COLEMAN NFH","Battle",0.0525870307021843,0.0363157670066562,0.00696235382289865,0.0452500621053864,0.147809356835953,2289.21226473379,0.999159876905523
412,602,2020,4,"COLEMAN NFH","Battle",0.0118060193276351,0.0157611895078219,8.73501936763739e-05,0.00600707265340645,0.0574538400042609,1817.9630955489,0.999968271650483
413,622,2020,4,"COLEMAN NFH","Battle",0.0897926572512221,0.0443760615503677,0.025497276001772,0.0826954603962962,0.194360082128815,1068.46130680321,1.00100017462297
414,639,2020,4,"COLEMAN NFH","Battle",0.0820487845906419,0.045531395703347,0.0201245821428086,0.0721166207306417,0.188539003813274,1831.75730607884,1.00189939892003
415,665,2020,4,"COLEMAN NFH","Battle",0.0294883381953485,0.025029590548507,0.00183514801995294,0.0221506150381141,0.0925335110560938,2102.333618061,0.999827371430891
416,666,2020,4,"COLEMAN NFH","Battle",0.11635561838384,0.0598860963331001,0.0293923159855588,0.107405261428507,0.255741809506653,1251.04027349697,1.0006428731073
417,709,2020,4,"COLEMAN NFH","Battle",0.0753564377506382,0.0424645474153248,0.0173195086023358,0.0669538531943469,0.177415181023665,1867.63067859012,0.999383318130898
418,712,2020,4,"COLEMAN NFH","Battle",0.0584983845251215,0.0366798531710994,0.00948466150609169,0.0511634661336603,0.152228344603568,1704.19773000968,1.00153663639842
419,713,2020,4,"COLEMAN NFH","Battle",0.0316526970650341,0.0248873700626167,0.00317005154772627,0.0246177622388483,0.0964604719956574,1477.44320414494,0.998873180377021
420,774,2020,4,"COLEMAN NFH","Battle",0.0307822305307541,0.0248676797349459,0.00323524730347986,0.0244101012200472,0.0988872735940008,1898.78692472697,0.998524207888329
421,801,2020,4,"COLEMAN NFH","Battle",0.0307898739056207,0.0254671671897216,0.00232455887803591,0.0247984413034913,0.101696722191633,2004.51826715492,0.998430308011423
422,837,2020,4,"COLEMAN NFH","Battle",0.01416591794102,0.0179584469624716,0.000140992834181362,0.0077364197130701,0.0618615418295814,2072.24983832043,0.998365002534014
423,872,2020,4,"COLEMAN NFH","Battle",0.0521039514064222,0.0349324810394119,0.00846264921633671,0.0440553278221474,0.139894410798355,2558.31825791668,0.998925361328486
424,415,2021,3,"COLEMAN NFH","Battle",0.0421729774993323,0.0290938160908566,0.00543937199683937,0.0360586229068851,0.113392061715555,1697.74993339002,0.998684267489198
425,418,2021,3,"COLEMAN NFH","Battle",0.0430494608248615,0.0294839803981508,0.00705667386551523,0.0361820455978033,0.115859505785323,1902.89932352737,0.998457698590299
426,421,2021,3,"COLEMAN NFH","Battle",0.0235338109396421,0.0226179858051616,0.00129180740833519,0.0170587205681429,0.0788035160418528,2122.40647584528,0.999954496382061
427,443,2021,3,"COLEMAN NFH","Battle",0.025882207112432,0.022375942529058,0.00144381507312984,0.0198049199147397,0.086032181106284,1926.37469663253,0.999544917142203
428,487,2021,3,"COLEMAN NFH","Battle",0.0256920939338364,0.0233558739128859,0.00144086667741507,0.0186389891608012,0.0891498471317853,1645.5051558447,1.00306996189796
429,508,2021,3,"COLEMAN NFH","Battle",0.0644538075125715,0.0268062022956499,0.0238652116807302,0.0606274758075697,0.128197763243137,1091.18893659283,1.00181326671775
430,510,2021,3,"COLEMAN NFH","Battle",0.066637008406012,0.028251769520107,0.0248325208410231,0.0623796154465001,0.132503463962581,1182.83756133756,1.00054735186991
431,524,2021,3,"COLEMAN NFH","Battle",0.064790621571638,0.0370330200076084,0.0148878781768371,0.0573202624549074,0.156136278018408,1194.43853966562,1.00233868225503
432,542,2021,3,"COLEMAN NFH","Battle",0.0630341675402151,0.0244312902986275,0.0240036797247095,0.0603295440592022,0.119388598214213,1311.24976722911,1.00311182709367
433,591,2021,3,"COLEMAN NFH","Battle",0.00997851554200651,0.0147758726732895,5.8397932267984e-05,0.00427664827950758,0.0514943135471949,1842.16685036057,0.998642089745725
434,640,2021,3,"COLEMAN NFH","Battle",0.00981626379398495,0.0138601735153415,7.05050105933412e-05,0.00478399100123016,0.0491370100606167,1673.93868381821,1.00110139251518
435,819,2021,3,"COLEMAN NFH","Battle",0.0121588602060519,0.0171150485248643,8.54869084062998e-05,0.00544972852425972,0.0605763043301432,1851.88053362509,1.00032422793463
436,847,2021,3,"COLEMAN NFH","Battle",0.0130788821228343,0.0175216585349652,5.87535775869356e-05,0.00639219684905039,0.0618771573796844,2100.96630687306,0.999378410001669
437,464,2021,4,"COLEMAN NFH","Battle",0.0863480839514179,0.0434332678087111,0.0253798887432,0.0786594973903156,0.193976585697648,1041.01498018302,1.00315552459445
438,514,2021,4,"COLEMAN NFH","Battle",0.00778953630413366,0.0110572467521974,3.39402799819284e-05,0.00332454369374148,0.0389217011974526,1640.58786040241,0.998554547358249
439,564,2021,4,"COLEMAN NFH","Battle",0.0627602820947828,0.0341906587488704,0.0156785088415833,0.0551035692767371,0.147631551870342,1122.8444136222,1.00002369789474
440,592,2021,4,"COLEMAN NFH","Battle",0.137943286783913,0.0573786050129976,0.0533104481231666,0.129428679621075,0.271727170927112,1036.57962662351,1.00304691150072
441,679,2021,4,"COLEMAN NFH","Battle",0.0979106984630484,0.0473031792220418,0.0285728441842086,0.0904452574180943,0.217542862925961,1015.9402029656,0.998824565071489
442,691,2021,4,"COLEMAN NFH","Battle",0.112842840899114,0.0369923703257226,0.0529220766186121,0.109194682652762,0.195467632187876,737.333843003172,1.00461347177621
443,726,2021,4,"COLEMAN NFH","Battle",0.0488821160622426,0.0302653287666403,0.00891948543139955,0.0424714107426417,0.12362461540903,1992.78636525327,1.00191505520432
444,730,2021,4,"COLEMAN NFH","Battle",0.124226549011516,0.0509439899584573,0.0470591370910645,0.117501890041329,0.246026837314438,826.612343578293,1.00161149221548
445,735,2021,4,"COLEMAN NFH","Battle",0.091214086792205,0.0450359041640311,0.0281747400316925,0.08459981113715,0.194084763895083,1380.24536753928,1.00191739197945
446,765,2021,4,"COLEMAN NFH","Battle",0.0694242727063117,0.0382201937317179,0.0160503584164586,0.0625239496922385,0.164813277639733,1778.42034710056,1.00068191498446
447,821,2021,4,"COLEMAN NFH","Battle",0.234896129588278,0.0743935802275467,0.114991289544816,0.225979084342281,0.41465735297711,482.953348533521,1.00550146469685
448,407,2022,3,"COLEMAN NFH","Battle",0.00551762714080638,0.00929135725264048,6.97395888338588e-06,0.00173228083658096,0.0349957910098729,1872.78700006485,0.99831205028571
449,410,2022,3,"COLEMAN NFH","Battle",0.00587895690287695,0.0104920682291801,6.88997423642426e-06,0.00172473732957412,0.0345643636852391,1853.34226536981,0.998397260746008
450,413,2022,3,"COLEMAN NFH","Battle",0.00584764299885813,0.00975991857897292,8.54464588531883e-06,0.00191229647781965,0.0372504687594808,1751.05087263537,0.998886438677209
451,414,2022,3,"COLEMAN NFH","Battle",0.00623523528007471,0.00994090113475018,1.51822897587272e-05,0.00232456625047357,0.0340099084376876,1628.53454621634,1.00012349975635
452,419,2022,3,"COLEMAN NFH","Battle",0.00610621312414177,0.00968482641914474,1.61479885685369e-05,0.0022748504808975,0.0341392419281161,1912.11245325546,0.998474346523113
453,422,2022,3,"COLEMAN NFH","Battle",0.0060698065149457,0.00991067266220681,1.54879419271173e-05,0.00229343240513287,0.0323767612138324,1646.20085641426,0.999215892294278
454,423,2022,3,"COLEMAN NFH","Battle",0.00561462964060202,0.00922311866695958,1.18857107492087e-05,0.00192336677602495,0.0320298157126085,1725.13530248526,0.999189695423146
455,430,2022,3,"COLEMAN NFH","Battle",0.00634405403437692,0.010882329963623,6.00589554457143e-06,0.00195186747081259,0.0396438498150254,2203.64511212107,0.999302691760839
456,437,2022,3,"COLEMAN NFH","Battle",0.00730346096162948,0.01186152370054,1.26187797536709e-05,0.00250290909537935,0.0428535322980366,1403.87943309408,0.999355218075538
457,438,2022,3,"COLEMAN NFH","Battle",0.006363651311346,0.0103546542382631,1.26113318710513e-05,0.00219784896370817,0.0341948934176017,1594.3025238982,0.99965984668233
458,452,2022,3,"COLEMAN NFH","Battle",0.00729666707284328,0.0129205094906676,8.69188339790394e-06,0.00268829146787408,0.0413976438305071,1699.11869293192,1.00016897749879
459,466,2022,3,"COLEMAN NFH","Battle",0.00900730061833924,0.0137774369359173,2.68262729221798e-05,0.00331480808839778,0.0451621670888778,1620.62292905392,0.999548398774691
460,484,2022,3,"COLEMAN NFH","Battle",0.00827842467632168,0.0133833541393069,1.83114711480799e-05,0.00294692816573658,0.0472612547082303,1979.37452924377,0.99829941998341
461,485,2022,3,"COLEMAN NFH","Battle",0.00877691131432121,0.0136902863812222,1.7402158035912e-05,0.00312368271067487,0.0493087603588886,1767.13654997499,0.999481345977997
462,486,2022,3,"COLEMAN NFH","Battle",0.00795230371331763,0.0124107079326212,1.76616020911508e-05,0.00320199049681828,0.0436119350364622,1761.64867437915,1.00208043988666
463,499,2022,3,"COLEMAN NFH","Battle",0.00799261595466585,0.0124674873232539,2.80762386939763e-05,0.00317813696703606,0.0443420077316514,2225.96675211523,0.999077993562564
464,500,2022,3,"COLEMAN NFH","Battle",0.0075005573978853,0.011346191857251,2.17888494340587e-05,0.00326643491816992,0.0382760580407295,1511.7465728091,0.999624673600462
465,509,2022,3,"COLEMAN NFH","Battle",0.00897157262020921,0.0146597524653322,1.40313133529358e-05,0.00333588509808743,0.0525386487490385,1692.77730800844,0.999257139754514
466,511,2022,3,"COLEMAN NFH","Battle",0.00903735420140558,0.014269762853979,2.74963841165636e-05,0.00388041687482271,0.04842660998856,1718.08777979273,0.998921298899542
467,523,2022,3,"COLEMAN NFH","Battle",0.00770877956983034,0.0120142482640504,2.56093545172363e-05,0.00335286669010934,0.0404060395093585,1502.96949802875,1.0005491341799
468,431,2022,4,"COLEMAN NFH","Battle",0.00678937782124816,0.0112537395721662,1.20050114340458e-05,0.00238074606756505,0.0387672419681657,1354.46736454073,1.00652342293307
469,441,2022,4,"COLEMAN NFH","Battle",0.00693954419083879,0.0111656897589801,1.24237946655301e-05,0.00243133077004385,0.0423850462800833,1648.60866696038,0.999931967922523
470,460,2022,4,"COLEMAN NFH","Battle",0.00687847994053193,0.0112423726564397,1.88690700020943e-05,0.00267515480368931,0.0394023412241606,1442.5131519782,1.00076041423551
471,498,2022,4,"COLEMAN NFH","Battle",0.0065188895982921,0.0100222719429688,1.67523532451855e-05,0.00253147216817281,0.033623439820456,1785.89035766083,0.99873003684463
472,557,2022,4,"COLEMAN NFH","Battle",0.00857338833868759,0.0134829864112149,2.33373347718265e-05,0.00335252776739294,0.0466608135557147,1604.73819277207,0.999661584198444
473,569,2022,4,"COLEMAN NFH","Battle",0.00845055123448094,0.012255109025209,3.10107034901539e-05,0.00376607688630935,0.0444081095736977,1975.93221054631,0.998923211235275
474,600,2022,4,"COLEMAN NFH","Battle",0.00889303716321625,0.0129793024891494,2.79256370793294e-05,0.00406091919694826,0.0460858527844532,1776.77872957952,1.00006461115419
475,860,2022,4,"COLEMAN NFH","Battle",0.0134338469368802,0.0172822681207544,8.90434249207426e-05,0.00715896933255545,0.0609672673238214,1644.95023125926,0.999819109597622
476,884,2022,4,"COLEMAN NFH","Battle",0.0158438954464927,0.0205975641046011,8.94147269937042e-05,0.00817630136010941,0.0698552942105724,1975.33895529995,0.99934480439014
477,382,2023,3,"COLEMAN NFH","Battle",0.0787418822128707,0.0936785724820858,0.000786566238278092,0.0477080653031225,0.353862204568102,935.356341841515,1.00304521882833
478,389,2023,3,"COLEMAN NFH","Battle",0.0792599092830915,0.0435010411022271,0.0207112255780611,0.0704186302999969,0.189207760647042,1706.15261101925,1.0021167932018
479,390,2023,3,"COLEMAN NFH","Battle",0.0608206973658581,0.03785259625262,0.0111216241990711,0.0524345397854604,0.15893955495561,1772.32820272664,0.999172823144339
480,393,2023,3,"COLEMAN NFH","Battle",0.062101465101969,0.0404229364516355,0.0108002267268295,0.0533559058500938,0.167773956044554,1586.65000165421,1.00220824871757
481,394,2023,3,"COLEMAN NFH","Battle",0.0975218683510624,0.0546618850565278,0.0254201611105435,0.0868308498195772,0.233457791734011,1225.46821013545,1.00371605074068
482,370,2023,4,"COLEMAN NFH","Battle",0.0123110409386128,0.0153147599270922,7.320023552391e-05,0.00692534611190648,0.0539342511509208,2034.83827376936,0.998257357839574
483,371,2023,4,"COLEMAN NFH","Battle",0.0151123493394475,0.0125657896813465,0.000990193433326498,0.0112994264903116,0.0479518809731599,2002.37659546979,0.999938516302289
484,372,2023,4,"COLEMAN NFH","Battle",0.00613114178187062,0.00768850535650784,7.05254743354985e-05,0.00332461941361937,0.0291155689654944,2133.95386636187,0.999660697599435
485,373,2023,4,"COLEMAN NFH","Battle",0.0134904609769552,0.0171058602622538,9.78630433234981e-05,0.00657327138849342,0.0609770241705713,1913.20684734427,1.0012942956527
486,374,2023,4,"COLEMAN NFH","Battle",0.00919978070842393,0.0138424165647816,3.25011039882273e-05,0.00380071906083034,0.0522292115874566,1629.42779897587,0.998737735567206
487,375,2023,4,"COLEMAN NFH","Battle",0.0103768481926929,0.015749220397191,5.0713091407985e-05,0.00459458713600146,0.052618176448068,2175.85782089424,0.999802903251057
488,376,2023,4,"COLEMAN NFH","Battle",0.0309110841456094,0.0252955916527983,0.00226532910628717,0.0248092347573059,0.0931755992298682,2023.5443833565,1.00142380247137
489,377,2023,4,"COLEMAN NFH","Battle",0.0113771461650395,0.0153891047964271,4.67869331625181e-05,0.00553770956226201,0.0564953151666606,2161.28465346971,0.999264140277489
490,378,2023,4,"COLEMAN NFH","Battle",0.0154161222380112,0.0227024484369462,8.89685188429331e-05,0.0073996221151208,0.0719118236801505,1889.55435758915,0.999687683515745
491,379,2023,4,"COLEMAN NFH","Battle",0.00864316642998355,0.0123379634688788,2.42994491644832e-05,0.00407172976165775,0.0428094213110447,1965.51922095812,0.99904052498413
492,380,2023,4,"COLEMAN NFH","Battle",0.00882922132044694,0.0129500157367152,3.89574259839126e-05,0.00438640432515461,0.0477223770389594,1985.27238933612,0.999048981832253
493,381,2023,4,"COLEMAN NFH","Battle",0.00947021411498194,0.0133649134001699,3.55256911821341e-05,0.0044869625775252,0.0478582564043631,1709.88121584983,0.999742693794933
494,383,2023,4,"COLEMAN NFH","Battle",0.00875757383091447,0.0131001741235539,3.31242996183326e-05,0.00334938563626386,0.046652350707593,1464.42943037222,0.999362093437379
495,384,2023,4,"COLEMAN NFH","Battle",0.00796440534979031,0.0112460010729373,3.39654336536442e-05,0.00352018542658195,0.0394252018315174,1891.98472475923,1.00002011953306
496,385,2023,4,"COLEMAN NFH","Battle",0.0121734809405506,0.0176433138589054,7.70618473312028e-05,0.00580346586567791,0.0631958848741891,1811.04228425067,0.998654375307908
497,386,2023,4,"COLEMAN NFH","Battle",0.00886488225618883,0.0139903183393516,2.11965842839817e-05,0.00354641189876218,0.0516052364890506,1861.11095738349,0.998606445001395
498,387,2023,4,"COLEMAN NFH","Battle",0.00486493798123241,0.00675757987473027,2.51397007249054e-05,0.00235115396171643,0.0245126349265315,1708.40116664458,0.998969715141575
499,388,2023,4,"COLEMAN NFH","Battle",0.00859608283290715,0.0129072512479187,2.52273896523821e-05,0.00361712173109051,0.0469916601930558,1968.4163838033,0.998615462704172
500,391,2023,4,"COLEMAN NFH","Battle",0.0310425003642337,0.0271987314772571,0.00179329360201423,0.0238262049734845,0.103132384662039,2455.35512086316,0.999244991231323
501,392,2023,5,"COLEMAN NFH","Battle",0.0140477896562011,0.0189987882705239,4.74512027834417e-05,0.00618260813230338,0.0669142295164296,2249.06494240982,0.998651226313531
502,395,2023,5,"COLEMAN NFH","Battle",0.0122566415992691,0.0184823297718915,3.84931984292498e-05,0.00585644703423458,0.0670726628848342,1971.62698553967,0.999841666621616
503,516,2024,3,"COLEMAN NFH","Battle",0.421179353788777,0.117631808482103,0.23416041468826,0.405820891036756,0.68943360337076,276.478431764733,1.00929654784264
504,522,2024,3,"COLEMAN NFH","Battle",0.425946722041822,0.104228957891873,0.23892439359277,0.420139921119466,0.642045552194319,271.494471678734,1.0104749218022
505,551,2024,3,"COLEMAN NFH","Battle",0.201296953934603,0.0728121914802796,0.085354627114879,0.193077329662694,0.36653356504671,1151.03836797354,1.0006202689474
506,579,2024,3,"COLEMAN NFH","Battle",0.341065816973891,0.0991802080173228,0.183384397747662,0.331014788710028,0.56058116435528,316.480307032331,1.00827891659149
507,595,2024,3,"COLEMAN NFH","Battle",0.312318002407889,0.0915794330277152,0.168088240828446,0.301441030455797,0.529206347471788,399.885241721622,1.00611457881222
508,614,2024,3,"COLEMAN NFH","Battle",0.286613041010728,0.0857739141587231,0.141859806447005,0.28032228900756,0.481665009344846,873.30468562294,1.00725211762561
509,657,2024,3,"COLEMAN NFH","Battle",0.238729347165742,0.0886418682420572,0.0974718540987514,0.226467655152546,0.43878372068985,896.935036555924,1.00136350399674
510,698,2024,3,"COLEMAN NFH","Battle",0.245392225458556,0.0869239788686119,0.109378110663709,0.235552252141383,0.443463087263431,825.578846425004,1.00275070693108
511,699,2024,3,"COLEMAN NFH","Battle",0.383061701368237,0.111684255998765,0.205073886703469,0.370841691360917,0.630804519773762,493.064666002224,1.00541395101756
512,719,2024,3,"COLEMAN NFH","Battle",0.299288159299422,0.0913672205751432,0.148800060771556,0.286858077949184,0.506621233256992,346.685430059182,1.00899131601242
513,736,2024,3,"COLEMAN NFH","Battle",0.24599475441536,0.0876751762941149,0.106178584488995,0.235602358799159,0.449000499084812,609.161164941697,1.00476027338518
514,763,2024,3,"COLEMAN NFH","Battle",0.524042082879633,0.118043187808008,0.316170732107183,0.516184488932368,0.77752611718202,288.894166301266,1.00920148462638
515,503,2024,4,"COLEMAN NFH","Battle",0.159324348265831,0.0609343876131141,0.0662993720593362,0.150505225792832,0.307775484233783,944.972725795946,1.00040377066837
516,629,2024,4,"COLEMAN NFH","Battle",0.169062905685631,0.0653079942243137,0.066538582103338,0.159526300167797,0.319342291806389,711.045871330863,1.00394761880193
517,676,2024,4,"COLEMAN NFH","Battle",0.156228667155051,0.064123645340661,0.059890215149971,0.146967715881127,0.305595768584595,821.328426194042,1.00726478042557
518,767,2024,4,"COLEMAN NFH","Battle",0.223764495559452,0.0763708542589234,0.100253059084579,0.216490517181129,0.402629722119493,772.450991244231,1.00339180051126
519,807,2024,4,"COLEMAN NFH","Battle",0.212491944667426,0.0764975201383746,0.091106990414472,0.204670786282799,0.385106430408647,654.766582287756,1.00934836518898
520,861,2024,4,"COLEMAN NFH","Battle",0.101849686152317,0.0498898257128044,0.0296507519580704,0.0948683124530991,0.225805714219243,1355.54977732727,1.00049474517673
521,881,2024,4,"COLEMAN NFH","Battle",0.195664713245496,0.0719754672729191,0.0826107696978199,0.185965839678848,0.366144401015083,846.337249667541,0.999328155106529
