"release_group_id","tag_code","date","forklength","cwt_tt","TTind"
469,55954,"2016-03-21",64,6.5,296
469,55954,"2016-03-27",76,12.5,296
469,55954,"2016-03-27",73,12.5,296
469,55954,"2016-03-28",75,13.5,296
469,55954,"2016-03-30",76,15.5,296
469,55954,"2016-04-01",85,17.5,296
469,55954,"2016-04-02",83,18.5,296
469,55954,"2016-04-03",81,19.5,296
469,55954,"2016-04-03",73,19.5,296
469,55954,"2016-04-03",82,19.5,296
469,55954,"2016-04-03",84,19.5,296
469,55954,"2016-04-04",76,20.5,296
469,55954,"2016-04-05",78,21.5,296
469,55954,"2016-04-05",80,21.5,296
507,55958,"2016-03-26",69,3.5,297
507,55958,"2016-03-27",75,4.5,297
507,55958,"2016-03-27",70,4.5,297
507,55958,"2016-03-28",76,5.5,297
507,55958,"2016-03-30",74,7.5,297
507,55958,"2016-04-01",75,9.5,297
507,55958,"2016-04-01",80,9.5,297
507,55958,"2016-04-01",85,9.5,297
507,55958,"2016-04-01",77,9.5,297
507,55958,"2016-04-01",78,9.5,297
507,55958,"2016-04-03",76,11.5,297
507,55958,"2016-04-03",83,11.5,297
507,55958,"2016-04-03",78,11.5,297
507,55958,"2016-04-03",75,11.5,297
507,55958,"2016-04-03",77,11.5,297
507,55958,"2016-04-04",81,12.5,297
507,55958,"2016-04-05",79,13.5,297
507,55958,"2016-04-05",77,13.5,297
507,55958,"2016-04-05",78,13.5,297
507,55958,"2016-04-06",78,14.5,297
507,55958,"2016-04-09",78,17.5,297
454,55979,"2016-05-06",74,6.5,299
454,55979,"2016-05-15",80,15.5,299
480,55978,"2016-05-12",80,12.5,302
555,55977,"2016-05-09",72,9.5,304
555,55977,"2016-05-11",81,11.5,304
555,55977,"2016-05-12",82,12.5,304
555,55977,"2016-05-12",80,12.5,304
567,55971,"2016-04-23",71,10.5,305
596,55969,"2016-04-12",74,4.5,306
596,55969,"2016-04-13",70,5.5,306
596,55969,"2016-05-12",81,34.5,306
615,55972,"2016-05-06",90,23.5,307
615,55972,"2016-05-12",88,29.5,307
636,55976,"2016-05-06",73,6.5,308
636,55976,"2016-05-06",75,6.5,308
636,55976,"2016-05-06",80,6.5,308
661,55965,"2016-04-12",81,4.5,309
738,55966,"2016-04-12",67,4.5,311
738,55966,"2016-04-12",75,4.5,311
738,55966,"2016-04-13",73,5.5,311
768,55963,"2016-04-12",70,4.5,312
768,55963,"2016-04-12",80,4.5,312
768,55963,"2016-04-13",76,5.5,312
827,55967,"2016-04-13",76,5.5,314
828,55964,"2016-04-12",84,4.5,315
828,55964,"2016-04-13",82,5.5,315
828,55964,"2016-04-13",76,5.5,315
869,55955,"2016-04-12",86,4.5,316
869,55955,"2016-04-12",83,4.5,316
875,55961,"2016-04-13",82,5.5,317
875,55961,"2016-04-13",76,5.5,317
875,55961,"2016-04-13",73,5.5,317
878,55960,"2016-04-12",81,4.5,318
878,55960,"2016-04-12",86,4.5,318
878,55960,"2016-04-13",80,5.5,318
878,55960,"2016-04-13",78,5.5,318
882,55957,"2016-04-13",87,5.5,319
882,55957,"2016-04-13",76,5.5,319
882,55957,"2016-04-13",80,5.5,319
882,55957,"2016-04-13",82,5.5,319
882,55957,"2016-04-13",79,5.5,319
887,55953,"2016-04-13",87,5.5,320
892,55952,"2016-04-12",90,4.5,321
892,55952,"2016-04-13",89,5.5,321
478,56064,"2017-03-25",68,2.5,322
478,56064,"2017-03-25",63,2.5,322
478,56064,"2017-03-27",67,4.5,322
478,56064,"2017-03-27",69,4.5,322
478,56064,"2017-03-27",72,4.5,322
478,56064,"2017-03-29",71,6.5,322
478,56064,"2017-03-29",72,6.5,322
478,56064,"2017-03-29",60,6.5,322
478,56064,"2017-03-29",70,6.5,322
478,56064,"2017-03-29",75,6.5,322
478,56064,"2017-03-29",65,6.5,322
478,56064,"2017-03-29",74,6.5,322
478,56064,"2017-03-29",68,6.5,322
478,56064,"2017-03-29",73,6.5,322
478,56064,"2017-03-30",73,7.5,322
478,56064,"2017-03-30",68,7.5,322
478,56064,"2017-03-30",75,7.5,322
478,56064,"2017-03-30",76,7.5,322
478,56064,"2017-03-30",71,7.5,322
478,56064,"2017-03-31",66,8.5,322
478,56064,"2017-03-31",69,8.5,322
478,56064,"2017-03-31",75,8.5,322
478,56064,"2017-03-31",76,8.5,322
478,56064,"2017-03-31",56,8.5,322
478,56064,"2017-03-31",62,8.5,322
478,56064,"2017-03-31",61,8.5,322
478,56064,"2017-03-31",60,8.5,322
478,56064,"2017-03-31",71,8.5,322
478,56064,"2017-03-31",77,8.5,322
478,56064,"2017-04-01",71,9.5,322
478,56064,"2017-04-01",73,9.5,322
478,56064,"2017-04-02",78,10.5,322
478,56064,"2017-04-03",71,11.5,322
478,56064,"2017-04-03",74,11.5,322
478,56064,"2017-04-03",72,11.5,322
478,56064,"2017-04-03",70,11.5,322
478,56064,"2017-04-04",73,12.5,322
478,56064,"2017-04-04",74,12.5,322
478,56064,"2017-04-06",75,14.5,322
478,56064,"2017-04-06",67,14.5,322
478,56064,"2017-04-07",80,15.5,322
478,56064,"2017-04-08",83,16.5,322
478,56064,"2017-04-12",73,20.5,322
478,56064,"2017-04-29",89,37.5,322
518,56063,"2017-03-26",69,3.5,323
518,56063,"2017-03-27",72,4.5,323
518,56063,"2017-03-27",66,4.5,323
518,56063,"2017-03-29",70,6.5,323
518,56063,"2017-03-29",71,6.5,323
518,56063,"2017-03-29",68,6.5,323
518,56063,"2017-03-29",69,6.5,323
518,56063,"2017-03-29",73,6.5,323
518,56063,"2017-03-30",78,7.5,323
518,56063,"2017-03-31",73,8.5,323
518,56063,"2017-03-31",70,8.5,323
518,56063,"2017-03-31",67,8.5,323
518,56063,"2017-03-31",71,8.5,323
518,56063,"2017-03-31",72,8.5,323
518,56063,"2017-04-01",69,9.5,323
518,56063,"2017-04-03",73,11.5,323
518,56063,"2017-04-03",75,11.5,323
518,56063,"2017-04-03",70,11.5,323
518,56063,"2017-04-03",71,11.5,323
518,56063,"2017-04-03",74,11.5,323
518,56063,"2017-04-03",76,11.5,323
518,56063,"2017-04-06",80,14.5,323
518,56063,"2017-04-06",74,14.5,323
518,56063,"2017-04-07",79,15.5,323
518,56063,"2017-04-09",79,17.5,323
518,56063,"2017-05-02",80,40.5,323
568,56060,"2017-03-27",78,4.5,324
568,56060,"2017-03-27",74,4.5,324
568,56060,"2017-03-29",77,6.5,324
568,56060,"2017-03-29",73,6.5,324
568,56060,"2017-03-29",72,6.5,324
568,56060,"2017-03-30",76,7.5,324
568,56060,"2017-03-30",81,7.5,324
568,56060,"2017-03-31",76,8.5,324
568,56060,"2017-03-31",78,8.5,324
568,56060,"2017-03-31",79,8.5,324
568,56060,"2017-03-31",73,8.5,324
568,56060,"2017-04-01",72,9.5,324
568,56060,"2017-04-01",77,9.5,324
568,56060,"2017-04-01",75,9.5,324
568,56060,"2017-04-02",73,10.5,324
568,56060,"2017-04-03",75,11.5,324
568,56060,"2017-04-03",74,11.5,324
568,56060,"2017-04-03",73,11.5,324
568,56060,"2017-04-03",68,11.5,324
568,56060,"2017-04-03",71,11.5,324
568,56060,"2017-04-04",79,12.5,324
597,56058,"2017-03-27",78,4.5,325
597,56058,"2017-03-27",75,4.5,325
597,56058,"2017-03-29",70,6.5,325
597,56058,"2017-03-29",74,6.5,325
597,56058,"2017-03-29",73,6.5,325
597,56058,"2017-03-29",72,6.5,325
597,56058,"2017-03-29",63,6.5,325
597,56058,"2017-03-29",71,6.5,325
597,56058,"2017-03-29",75,6.5,325
597,56058,"2017-03-29",79,6.5,325
597,56058,"2017-03-29",80,6.5,325
597,56058,"2017-03-30",74,7.5,325
597,56058,"2017-03-30",75,7.5,325
597,56058,"2017-03-30",73,7.5,325
597,56058,"2017-03-30",81,7.5,325
597,56058,"2017-03-31",80,8.5,325
597,56058,"2017-03-31",77,8.5,325
597,56058,"2017-03-31",74,8.5,325
597,56058,"2017-03-31",79,8.5,325
597,56058,"2017-03-31",75,8.5,325
597,56058,"2017-03-31",69,8.5,325
597,56058,"2017-03-31",76,8.5,325
597,56058,"2017-03-31",72,8.5,325
597,56058,"2017-03-31",70,8.5,325
597,56058,"2017-03-31",71,8.5,325
597,56058,"2017-04-01",72,9.5,325
597,56058,"2017-04-01",74,9.5,325
597,56058,"2017-04-01",73,9.5,325
597,56058,"2017-04-03",79,11.5,325
597,56058,"2017-04-03",78,11.5,325
597,56058,"2017-04-04",83,12.5,325
597,56058,"2017-04-06",77,14.5,325
597,56058,"2017-04-06",75,14.5,325
597,56058,"2017-04-07",79,15.5,325
597,56058,"2017-04-08",77,16.5,325
597,56058,"2017-04-08",80,16.5,325
597,56058,"2017-04-09",80,17.5,325
566,56085,"2017-04-26",73,4.5,326
566,56085,"2017-04-28",77,6.5,326
566,56085,"2017-05-02",76,10.5,326
566,56085,"2017-05-03",77,11.5,326
566,56085,"2017-05-07",73,15.5,326
566,56085,"2017-05-09",79,17.5,326
583,56069,"2017-04-09",76,3.5,327
583,56069,"2017-04-10",72,4.5,327
583,56070,"2017-04-10",72,4.5,327
583,56069,"2017-04-12",78,6.5,327
583,56069,"2017-04-17",73,11.5,327
583,56069,"2017-04-22",80,16.5,327
583,56070,"2017-04-22",80,16.5,327
583,56070,"2017-05-02",81,26.5,327
583,56070,"2017-05-02",85,26.5,327
616,56071,"2017-04-09",85,3.5,328
616,56071,"2017-04-10",75,4.5,328
616,56071,"2017-04-12",72,6.5,328
616,56071,"2017-04-15",76,9.5,328
616,56071,"2017-04-16",74,10.5,328
616,56071,"2017-04-29",84,23.5,328
616,56071,"2017-04-29",89,23.5,328
616,56071,"2017-05-01",83,25.5,328
616,56071,"2017-05-06",80,30.5,328
618,56082,"2017-04-18",79,5.5,329
618,56082,"2017-05-01",86,18.5,329
621,56076,"2017-04-09",81,3.5,330
621,56076,"2017-04-09",76,3.5,330
621,56076,"2017-04-13",73,7.5,330
621,56076,"2017-04-15",76,9.5,330
621,56076,"2017-04-16",76,10.5,330
621,56076,"2017-04-25",78,19.5,330
621,56076,"2017-04-28",88,22.5,330
632,56078,"2017-04-09",70,3.5,331
632,56078,"2017-04-09",72,3.5,331
632,56078,"2017-04-16",80,10.5,331
632,56078,"2017-05-03",82,27.5,331
634,56072,"2017-04-09",79,3.5,332
634,56072,"2017-04-10",75,4.5,332
634,56072,"2017-04-10",78,4.5,332
634,56072,"2017-04-11",73,5.5,332
634,56072,"2017-04-14",74,8.5,332
634,56072,"2017-04-19",82,13.5,332
634,56072,"2017-05-06",89,30.5,332
635,56083,"2017-04-25",79,3.5,333
635,56083,"2017-04-25",78,3.5,333
635,56083,"2017-04-25",83,3.5,333
635,56083,"2017-04-27",70,5.5,333
635,56083,"2017-04-28",81,6.5,333
635,56083,"2017-04-28",84,6.5,333
635,56083,"2017-04-29",82,7.5,333
635,56083,"2017-05-02",80,10.5,333
635,56083,"2017-05-05",83,13.5,333
635,56083,"2017-05-05",79,13.5,333
635,56083,"2017-05-07",79,15.5,333
662,56075,"2017-04-10",77,4.5,334
662,56075,"2017-04-13",73,7.5,334
662,56075,"2017-04-13",75,7.5,334
662,56075,"2017-04-14",78,8.5,334
662,56075,"2017-04-20",81,14.5,334
685,56073,"2017-04-09",80,3.5,335
685,56073,"2017-04-09",83,3.5,335
685,56073,"2017-04-12",81,6.5,335
685,56073,"2017-04-13",80,7.5,335
685,56073,"2017-04-14",76,8.5,335
685,56073,"2017-04-16",76,10.5,335
685,56073,"2017-04-20",74,14.5,335
685,56073,"2017-04-22",77,16.5,335
685,56073,"2017-04-26",83,20.5,335
685,56073,"2017-04-29",82,23.5,335
687,56079,"2017-04-19",77,6.5,336
687,56079,"2017-04-23",82,10.5,336
687,56079,"2017-04-24",78,11.5,336
687,56079,"2017-04-29",85,16.5,336
687,56079,"2017-05-02",81,19.5,336
706,56077,"2017-04-18",78,5.5,337
706,56077,"2017-04-20",77,7.5,337
706,56077,"2017-04-21",83,8.5,337
706,56077,"2017-04-22",80,9.5,337
706,56077,"2017-04-24",78,11.5,337
706,56077,"2017-04-26",81,13.5,337
706,56077,"2017-04-29",80,16.5,337
706,56077,"2017-04-29",85,16.5,337
706,56077,"2017-04-29",88,16.5,337
706,56077,"2017-05-02",91,19.5,337
706,56077,"2017-05-03",84,20.5,337
708,56067,"2017-04-09",76,3.5,338
708,56067,"2017-04-09",83,3.5,338
708,56067,"2017-04-09",77,3.5,338
708,56074,"2017-04-09",76,3.5,338
708,56067,"2017-04-11",79,5.5,338
708,56074,"2017-04-11",78,5.5,338
708,56074,"2017-04-12",74,6.5,338
708,56067,"2017-04-15",79,9.5,338
708,56074,"2017-04-16",80,10.5,338
708,56067,"2017-04-19",84,13.5,338
708,56074,"2017-04-21",75,15.5,338
708,56074,"2017-04-22",84,16.5,338
708,56074,"2017-04-23",85,17.5,338
708,56067,"2017-05-02",83,26.5,338
739,56084,"2017-04-27",74,5.5,339
739,56084,"2017-04-28",76,6.5,339
739,56084,"2017-04-28",78,6.5,339
739,56084,"2017-04-29",76,7.5,339
739,56084,"2017-04-29",82,7.5,339
739,56084,"2017-04-29",85,7.5,339
739,56084,"2017-05-02",73,10.5,339
739,56084,"2017-05-02",75,10.5,339
739,56084,"2017-05-03",81,11.5,339
739,56084,"2017-05-03",75,11.5,339
742,56068,"2017-04-09",76,3.5,340
742,56068,"2017-04-14",75,8.5,340
742,56068,"2017-04-23",79,17.5,340
746,56080,"2017-04-16",81,3.5,341
746,56080,"2017-04-16",79,3.5,341
746,56080,"2017-04-19",81,6.5,341
746,56080,"2017-04-22",79,9.5,341
746,56080,"2017-04-26",83,13.5,341
746,56080,"2017-04-29",82,16.5,341
746,56080,"2017-05-02",84,19.5,341
746,56080,"2017-05-03",85,20.5,341
746,56080,"2017-05-04",79,21.5,341
794,56065,"2017-04-10",77,4.5,342
794,56065,"2017-04-12",73,6.5,342
794,56065,"2017-04-12",76,6.5,342
794,56065,"2017-04-15",80,9.5,342
794,56065,"2017-04-26",86,20.5,342
813,56066,"2017-04-14",77,8.5,343
813,56066,"2017-04-21",78,15.5,343
816,56081,"2017-04-25",80,3.5,344
816,56081,"2017-04-25",78,3.5,344
816,56081,"2017-04-25",81,3.5,344
816,56081,"2017-04-26",80,4.5,344
816,56081,"2017-04-27",76,5.5,344
816,56081,"2017-04-28",85,6.5,344
816,56081,"2017-04-28",84,6.5,344
816,56081,"2017-04-28",82,6.5,344
816,56081,"2017-04-29",83,7.5,344
816,56081,"2017-05-04",88,12.5,344
818,56061,"2017-04-11",75,5.5,345
818,56061,"2017-04-12",81,6.5,345
818,56061,"2017-04-29",76,23.5,345
845,56062,"2017-04-09",76,3.5,346
845,56062,"2017-04-09",87,3.5,346
845,56062,"2017-04-12",78,6.5,346
845,56062,"2017-04-12",80,6.5,346
845,56062,"2017-04-14",85,8.5,346
846,56059,"2017-04-12",75,6.5,347
462,56249,"2018-04-20",78,6.5,348
462,56249,"2018-04-24",86,10.5,348
462,56249,"2018-04-25",80,11.5,348
462,56249,"2018-04-28",78,14.5,348
462,56249,"2018-04-29",83,15.5,348
463,56243,"2018-04-10",72,3.5,349
463,56243,"2018-04-10",70,3.5,349
463,56243,"2018-04-10",75,3.5,349
463,56243,"2018-04-10",80,3.5,349
463,56243,"2018-04-10",68,3.5,349
463,56243,"2018-04-10",74,3.5,349
463,56243,"2018-04-11",76,4.5,349
463,56243,"2018-04-11",84,4.5,349
463,56243,"2018-04-11",75,4.5,349
463,56243,"2018-04-27",76,20.5,349
463,56243,"2018-05-01",88,24.5,349
473,56245,"2018-04-24",81,10.5,350
473,56245,"2018-04-26",88,12.5,350
473,56245,"2018-04-26",77,12.5,350
473,56245,"2018-04-26",79,12.5,350
491,56248,"2018-04-21",84,7.5,351
491,56248,"2018-04-26",79,12.5,351
491,56248,"2018-04-27",76,13.5,351
491,56248,"2018-05-02",86,18.5,351
491,56248,"2018-05-12",88,28.5,351
501,56240,"2018-04-10",64,3.5,352
501,56240,"2018-04-10",73,3.5,352
501,56240,"2018-04-10",79,3.5,352
501,56240,"2018-04-10",77,3.5,352
501,56240,"2018-04-10",70,3.5,352
501,56240,"2018-04-10",68,3.5,352
501,56240,"2018-04-21",83,14.5,352
501,56240,"2018-04-25",80,18.5,352
501,56240,"2018-04-27",81,20.5,352
513,56242,"2018-04-09",79,2.5,353
513,56242,"2018-04-10",79,3.5,353
513,56242,"2018-04-10",80,3.5,353
513,56242,"2018-04-11",72,4.5,353
513,56242,"2018-04-11",78,4.5,353
513,56242,"2018-04-27",81,20.5,353
580,56237,"2018-04-09",65,2.5,354
580,56237,"2018-04-10",69,3.5,354
580,56237,"2018-04-10",84,3.5,354
580,56237,"2018-04-10",74,3.5,354
580,56237,"2018-04-10",73,3.5,354
580,56237,"2018-04-10",81,3.5,354
580,56237,"2018-04-13",75,6.5,354
580,56237,"2018-04-15",77,8.5,354
580,56237,"2018-04-20",79,13.5,354
580,56237,"2018-04-21",83,14.5,354
580,56237,"2018-04-24",83,17.5,354
580,56237,"2018-04-26",84,19.5,354
580,56237,"2018-04-27",79,20.5,354
580,56237,"2018-04-28",82,21.5,354
580,56237,"2018-04-29",97,22.5,354
605,56238,"2018-04-09",72,2.5,355
605,56238,"2018-04-10",66,3.5,355
605,56238,"2018-04-10",73,3.5,355
605,56238,"2018-04-11",71,4.5,355
605,56238,"2018-04-17",76,10.5,355
605,56238,"2018-04-20",87,13.5,355
605,56238,"2018-04-24",77,17.5,355
605,56238,"2018-04-27",68,20.5,355
611,56246,"2018-04-09",85,2.5,356
611,56246,"2018-04-10",73,3.5,356
611,56246,"2018-04-10",75,3.5,356
611,56246,"2018-04-10",83,3.5,356
611,56246,"2018-04-10",71,3.5,356
611,56246,"2018-04-11",74,4.5,356
611,56246,"2018-04-11",82,4.5,356
611,56246,"2018-04-11",76,4.5,356
625,56235,"2018-04-09",92,2.5,357
625,56235,"2018-04-10",77,3.5,357
625,56235,"2018-04-10",85,3.5,357
625,56235,"2018-04-10",83,3.5,357
625,56235,"2018-04-10",86,3.5,357
625,56235,"2018-04-10",101,3.5,357
625,56235,"2018-04-11",79,4.5,357
625,56235,"2018-04-11",87,4.5,357
625,56235,"2018-04-15",75,8.5,357
625,56235,"2018-04-23",90,16.5,357
625,56235,"2018-04-25",83,18.5,357
625,56235,"2018-04-27",83,20.5,357
628,56244,"2018-04-20",80,6.5,358
628,56244,"2018-04-23",82,9.5,358
628,56244,"2018-04-24",84,10.5,358
628,56244,"2018-04-24",89,10.5,358
628,56244,"2018-04-24",85,10.5,358
628,56244,"2018-04-28",81,14.5,358
628,56244,"2018-04-28",76,14.5,358
628,56244,"2018-04-29",87,15.5,358
628,56244,"2018-04-30",88,16.5,358
725,56247,"2018-04-10",86,3.5,359
725,56247,"2018-04-10",91,3.5,359
725,56247,"2018-04-11",93,4.5,359
725,56247,"2018-04-18",83,11.5,359
766,56236,"2018-04-09",79,2.5,360
766,56236,"2018-04-10",80,3.5,360
766,56236,"2018-04-10",81,3.5,360
766,56236,"2018-04-10",85,3.5,360
766,56236,"2018-04-10",79,3.5,360
766,56236,"2018-04-11",81,4.5,360
766,56236,"2018-04-11",83,4.5,360
766,56236,"2018-04-15",92,8.5,360
766,56236,"2018-04-18",86,11.5,360
766,56236,"2018-04-28",86,21.5,360
832,56239,"2018-04-09",75,2.5,361
832,56239,"2018-04-10",83,3.5,361
832,56239,"2018-04-10",89,3.5,361
832,56239,"2018-04-10",81,3.5,361
832,56239,"2018-04-11",76,4.5,361
832,56239,"2018-04-15",77,8.5,361
832,56239,"2018-04-17",75,10.5,361
832,56239,"2018-04-21",88,14.5,361
449,56290,"2019-03-25",70,10.5,363
449,56290,"2019-03-26",73,11.5,363
449,56290,"2019-03-27",77,12.5,363
449,56290,"2019-03-28",79,13.5,363
449,56290,"2019-03-29",79,14.5,363
449,56290,"2019-03-29",80,14.5,363
449,56290,"2019-03-29",73,14.5,363
449,56290,"2019-03-29",70,14.5,363
449,56290,"2019-03-29",75,14.5,363
449,56290,"2019-03-30",76,15.5,363
449,56290,"2019-03-30",71,15.5,363
449,56290,"2019-03-31",76,16.5,363
449,56290,"2019-04-01",75,17.5,363
449,56290,"2019-04-02",74,18.5,363
449,56290,"2019-04-03",75,19.5,363
449,56290,"2019-04-03",78,19.5,363
449,56290,"2019-04-04",85,20.5,363
449,56290,"2019-04-05",83,21.5,363
449,56290,"2019-04-05",77,21.5,363
449,56290,"2019-04-05",81,21.5,363
449,56290,"2019-04-06",73,22.5,363
449,56290,"2019-04-08",78,24.5,363
449,56290,"2019-04-10",78,26.5,363
449,56290,"2019-04-11",80,27.5,363
449,56290,"2019-04-11",92,27.5,363
449,56290,"2019-04-11",76,27.5,363
449,56290,"2019-04-11",75,27.5,363
449,56290,"2019-04-13",89,29.5,363
449,56290,"2019-04-13",92,29.5,363
449,56290,"2019-04-13",78,29.5,363
449,56290,"2019-04-17",76,33.5,363
449,56290,"2019-04-19",83,35.5,363
449,56290,"2019-05-06",98,52.5,363
492,56296,"2019-03-30",70,4.5,364
492,56296,"2019-04-02",71,7.5,364
492,56296,"2019-04-03",75,8.5,364
492,56296,"2019-04-04",78,9.5,364
492,56296,"2019-04-06",71,11.5,364
492,56296,"2019-04-07",77,12.5,364
492,56296,"2019-04-07",75,12.5,364
492,56296,"2019-04-08",84,13.5,364
492,56296,"2019-04-10",74,15.5,364
492,56296,"2019-04-10",76,15.5,364
492,56296,"2019-04-12",82,17.5,364
492,56296,"2019-04-12",73,17.5,364
492,56296,"2019-04-12",76,17.5,364
492,56296,"2019-04-12",80,17.5,364
492,56296,"2019-04-12",83,17.5,364
492,56296,"2019-04-13",80,18.5,364
492,56296,"2019-04-13",81,18.5,364
492,56296,"2019-04-15",79,20.5,364
492,56296,"2019-04-17",88,22.5,364
493,56288,"2019-03-25",78,10.5,365
493,56288,"2019-03-27",76,12.5,365
493,56288,"2019-03-28",79,13.5,365
493,56288,"2019-03-28",81,13.5,365
493,56288,"2019-03-28",73,13.5,365
493,56288,"2019-03-29",80,14.5,365
493,56288,"2019-03-29",75,14.5,365
493,56288,"2019-03-29",70,14.5,365
493,56288,"2019-03-30",72,15.5,365
493,56288,"2019-03-30",76,15.5,365
493,56288,"2019-03-30",71,15.5,365
493,56288,"2019-03-30",74,15.5,365
493,56288,"2019-03-30",77,15.5,365
493,56288,"2019-03-31",74,16.5,365
493,56288,"2019-04-02",76,18.5,365
493,56288,"2019-04-06",81,22.5,365
493,56288,"2019-04-06",84,22.5,365
493,56288,"2019-04-07",76,23.5,365
493,56288,"2019-04-09",94,25.5,365
493,56288,"2019-04-09",84,25.5,365
493,56288,"2019-04-09",81,25.5,365
493,56288,"2019-04-10",77,26.5,365
493,56288,"2019-04-10",87,26.5,365
493,56288,"2019-04-11",77,27.5,365
493,56288,"2019-04-12",85,28.5,365
493,56288,"2019-04-17",81,33.5,365
573,56297,"2019-04-02",71,3.5,366
573,56297,"2019-04-04",78,5.5,366
573,56297,"2019-04-05",65,6.5,366
573,56297,"2019-04-05",78,6.5,366
573,56297,"2019-04-05",79,6.5,366
573,56297,"2019-04-09",75,10.5,366
573,56297,"2019-04-09",71,10.5,366
573,56297,"2019-04-10",81,11.5,366
573,56297,"2019-04-10",78,11.5,366
573,56297,"2019-04-11",78,12.5,366
573,56297,"2019-04-11",77,12.5,366
573,56297,"2019-04-12",78,13.5,366
573,56297,"2019-04-12",74,13.5,366
573,56297,"2019-04-12",77,13.5,366
573,56297,"2019-04-12",79,13.5,366
573,56297,"2019-04-15",79,16.5,366
573,56297,"2019-04-18",81,19.5,366
573,56297,"2019-04-23",80,24.5,366
578,56292,"2019-03-30",75,4.5,367
578,56292,"2019-03-31",72,5.5,367
578,56292,"2019-04-03",84,8.5,367
578,56292,"2019-04-04",73,9.5,367
578,56292,"2019-04-04",70,9.5,367
578,56292,"2019-04-05",80,10.5,367
578,56292,"2019-04-06",77,11.5,367
578,56292,"2019-04-08",79,13.5,367
578,56292,"2019-04-09",74,14.5,367
578,56292,"2019-04-09",78,14.5,367
578,56292,"2019-04-10",84,15.5,367
578,56292,"2019-04-10",83,15.5,367
578,56292,"2019-04-10",78,15.5,367
578,56292,"2019-04-11",77,16.5,367
578,56292,"2019-04-11",82,16.5,367
578,56292,"2019-04-12",79,17.5,367
578,56292,"2019-04-12",83,17.5,367
578,56292,"2019-04-13",80,18.5,367
578,56292,"2019-04-13",81,18.5,367
578,56292,"2019-04-13",77,18.5,367
578,56292,"2019-04-14",86,19.5,367
578,56292,"2019-04-16",83,21.5,367
578,56292,"2019-04-18",82,23.5,367
578,56292,"2019-04-22",85,27.5,367
617,56294,"2019-04-04",75,5.5,368
617,56294,"2019-04-05",82,6.5,368
617,56294,"2019-04-06",73,7.5,368
617,56294,"2019-04-06",82,7.5,368
617,56294,"2019-04-07",76,8.5,368
617,56294,"2019-04-09",84,10.5,368
617,56294,"2019-04-09",69,10.5,368
617,56294,"2019-04-09",77,10.5,368
617,56294,"2019-04-10",75,11.5,368
617,56294,"2019-04-10",80,11.5,368
617,56294,"2019-04-11",72,12.5,368
617,56294,"2019-04-11",77,12.5,368
617,56294,"2019-04-13",80,14.5,368
617,56294,"2019-04-18",81,19.5,368
617,56294,"2019-04-21",87,22.5,368
617,56294,"2019-04-23",85,24.5,368
617,56294,"2019-04-27",87,28.5,368
617,56294,"2019-04-28",84,29.5,368
619,56293,"2019-04-02",74,3.5,369
619,56293,"2019-04-04",76,5.5,369
619,56293,"2019-04-05",73,6.5,369
619,56293,"2019-04-05",75,6.5,369
619,56293,"2019-04-05",74,6.5,369
619,56293,"2019-04-06",73,7.5,369
619,56293,"2019-04-06",70,7.5,369
619,56293,"2019-04-08",81,9.5,369
619,56293,"2019-04-09",83,10.5,369
619,56293,"2019-04-09",80,10.5,369
619,56293,"2019-04-10",76,11.5,369
619,56293,"2019-04-11",81,12.5,369
619,56293,"2019-04-11",80,12.5,369
619,56293,"2019-04-11",73,12.5,369
619,56293,"2019-04-12",79,13.5,369
619,56293,"2019-04-12",78,13.5,369
619,56293,"2019-04-12",77,13.5,369
619,56293,"2019-04-13",84,14.5,369
619,56293,"2019-04-13",80,14.5,369
619,56293,"2019-04-13",78,14.5,369
619,56293,"2019-04-15",79,16.5,369
619,56293,"2019-04-17",87,18.5,369
647,56295,"2019-03-26",79,11.5,370
647,56295,"2019-03-26",77,11.5,370
647,56295,"2019-03-26",82,11.5,370
647,56295,"2019-03-26",84,11.5,370
647,56295,"2019-03-26",78,11.5,370
647,56295,"2019-03-28",86,13.5,370
647,56295,"2019-03-28",89,13.5,370
647,56295,"2019-03-29",76,14.5,370
647,56295,"2019-03-29",83,14.5,370
647,56295,"2019-03-29",85,14.5,370
647,56295,"2019-03-29",82,14.5,370
647,56295,"2019-03-29",81,14.5,370
647,56295,"2019-03-30",83,15.5,370
647,56295,"2019-03-30",80,15.5,370
647,56295,"2019-03-30",76,15.5,370
647,56295,"2019-03-31",82,16.5,370
647,56295,"2019-03-31",80,16.5,370
647,56295,"2019-03-31",81,16.5,370
647,56295,"2019-03-31",76,16.5,370
647,56295,"2019-04-01",89,17.5,370
647,56295,"2019-04-01",84,17.5,370
647,56295,"2019-04-01",81,17.5,370
647,56295,"2019-04-01",85,17.5,370
647,56295,"2019-04-02",87,18.5,370
647,56295,"2019-04-02",85,18.5,370
647,56295,"2019-04-02",86,18.5,370
647,56295,"2019-04-02",82,18.5,370
647,56295,"2019-04-03",86,19.5,370
647,56295,"2019-04-03",85,19.5,370
647,56295,"2019-04-03",80,19.5,370
647,56295,"2019-04-04",85,20.5,370
647,56295,"2019-04-05",88,21.5,370
647,56295,"2019-04-10",86,26.5,370
647,56295,"2019-04-11",87,27.5,370
647,56295,"2019-04-13",77,29.5,370
647,56295,"2019-04-14",82,30.5,370
